home_visits,clinicians_meet_each_other,social_infectivity_multiple_if_symptomatic,iteration,day,n_people_infected,n_clinicians_infected,n_patients_infected,n_family_infected,n_contacts
True,True,1.0,11,4,897,1,295,601,73960
True,True,1.0,11,5,968,2,309,657,92450
True,True,1.0,11,6,1025,2,329,694,110940
True,True,1.0,11,7,1072,2,350,720,129430
True,True,1.0,11,8,1125,2,365,758,147920
True,True,1.0,11,9,1178,2,385,791,166410
True,True,1.0,11,10,1223,2,399,822,184900
True,True,1.0,11,11,1263,2,413,848,203390
True,True,1.0,11,12,1266,2,414,850,221880
True,True,1.0,11,13,1267,2,415,850,240370
True,True,1.0,11,14,1272,2,417,853,258860
True,True,1.0,11,15,1282,2,420,860,277350
True,True,1.0,11,16,1296,2,422,872,295840
True,True,1.0,11,17,1300,2,422,876,314330
True,True,1.0,11,18,1305,2,424,879,332820
True,True,1.0,11,19,1310,2,426,882,351310
True,True,1.0,11,20,1311,2,426,883,369800
True,True,1.0,11,21,1312,2,426,884,388290
True,True,1.0,11,22,1312,2,426,884,406780
True,True,1.0,11,23,1312,2,426,884,425270
True,True,1.0,11,24,1312,2,426,884,443760
True,True,1.0,11,25,1312,2,426,884,462250
True,True,1.0,11,26,1312,2,426,884,480740
True,True,1.0,11,27,1312,2,426,884,499230
True,True,1.0,11,28,1312,2,426,884,517720
True,True,1.0,11,29,1312,2,426,884,536210
True,True,1.0,11,30,1312,2,426,884,554700
True,True,1.0,11,31,1312,2,426,884,573190
True,True,1.0,11,32,1312,2,426,884,591680
True,True,1.0,11,33,1312,2,426,884,610170
True,True,1.0,11,34,1312,2,426,884,628660
True,True,1.0,11,35,1312,2,426,884,647150
True,True,1.0,11,36,1312,2,426,884,665640
True,True,1.0,11,37,1312,2,426,884,684130
True,True,1.0,11,38,1312,2,426,884,702620
True,True,1.0,11,39,1312,2,426,884,721110
True,True,1.0,11,40,1312,2,426,884,739600
True,True,1.0,11,41,1312,2,426,884,758090
True,True,1.0,11,42,1312,2,426,884,776580
True,True,1.0,11,43,1312,2,426,884,795070
True,True,1.0,11,44,1312,2,426,884,813560
True,True,1.0,11,45,1312,2,426,884,832050
True,True,1.0,11,46,1312,2,426,884,850540
True,True,1.0,11,47,1312,2,426,884,869030
True,True,1.0,11,48,1312,2,426,884,887520
True,True,1.0,11,49,1312,2,426,884,906010
True,True,1.0,11,50,1312,2,426,884,924500
True,True,1.0,11,51,1312,2,426,884,942990
True,True,1.0,11,52,1312,2,426,884,961480
True,True,1.0,11,53,1312,2,426,884,979970
True,True,1.0,11,54,1312,2,426,884,998460
True,True,1.0,11,55,1312,2,426,884,1016950
True,True,1.0,11,56,1312,2,426,884,1035440
True,True,1.0,11,57,1312,2,426,884,1053930
True,True,1.0,11,58,1312,2,426,884,1072420
True,True,1.0,11,59,1312,2,426,884,1090910
True,True,1.0,11,60,1312,2,426,884,1109400
True,True,1.0,12,1,892,1,305,586,18490
True,True,1.0,12,2,892,1,305,586,36980
True,True,1.0,12,3,892,1,305,586,55470
True,True,1.0,12,4,892,1,305,586,73960
True,True,1.0,12,5,950,1,322,627,92450
True,True,1.0,12,6,1008,1,333,674,110940
True,True,1.0,12,7,1055,1,350,704,129430
True,True,1.0,12,8,1102,1,363,738,147920
True,True,1.0,12,9,1146,1,378,767,166410
True,True,1.0,12,10,1203,1,402,800,184900
True,True,1.0,12,11,1241,1,415,825,203390
True,True,1.0,12,12,1243,1,416,826,221880
True,True,1.0,12,13,1247,1,417,829,240370
True,True,1.0,12,14,1251,1,417,833,258860
True,True,1.0,12,15,1263,1,421,841,277350
True,True,1.0,12,16,1270,1,424,845,295840
True,True,1.0,12,17,1280,1,427,852,314330
True,True,1.0,12,18,1285,1,428,856,332820
True,True,1.0,12,19,1289,1,428,860,351310
True,True,1.0,12,20,1292,1,429,862,369800
True,True,1.0,12,21,1294,1,430,863,388290
True,True,1.0,12,22,1296,1,430,865,406780
True,True,1.0,12,23,1296,1,430,865,425270
True,True,1.0,12,24,1296,1,430,865,443760
True,True,1.0,12,25,1296,1,430,865,462250
True,True,1.0,12,26,1296,1,430,865,480740
True,True,1.0,12,27,1296,1,430,865,499230
True,True,1.0,12,28,1296,1,430,865,517720
True,True,1.0,12,29,1296,1,430,865,536210
True,True,1.0,12,30,1296,1,430,865,554700
True,True,1.0,12,31,1296,1,430,865,573190
True,True,1.0,12,32,1296,1,430,865,591680
True,True,1.0,12,33,1296,1,430,865,610170
True,True,1.0,12,34,1296,1,430,865,628660
True,True,1.0,12,35,1296,1,430,865,647150
True,True,1.0,12,36,1296,1,430,865,665640
True,True,1.0,12,37,1296,1,430,865,684130
True,True,1.0,12,38,1296,1,430,865,702620
True,True,1.0,12,39,1296,1,430,865,721110
True,True,1.0,12,40,1296,1,430,865,739600
True,True,1.0,12,41,1296,1,430,865,758090
True,True,1.0,12,42,1296,1,430,865,776580
True,True,1.0,12,43,1296,1,430,865,795070
True,True,1.0,12,44,1296,1,430,865,813560
True,True,1.0,12,45,1296,1,430,865,832050
True,True,1.0,12,46,1296,1,430,865,850540
True,True,1.0,12,47,1296,1,430,865,869030
True,True,1.0,12,48,1296,1,430,865,887520
True,True,1.0,12,49,1296,1,430,865,906010
True,True,1.0,12,50,1296,1,430,865,924500
True,True,1.0,12,51,1296,1,430,865,942990
True,True,1.0,12,52,1296,1,430,865,961480
True,True,1.0,12,53,1296,1,430,865,979970
True,True,1.0,12,54,1296,1,430,865,998460
True,True,1.0,12,55,1296,1,430,865,1016950
True,True,1.0,12,56,1296,1,430,865,1035440
True,True,1.0,12,57,1296,1,430,865,1053930
True,True,1.0,12,58,1296,1,430,865,1072420
True,True,1.0,12,59,1296,1,430,865,1090910
True,True,1.0,12,60,1296,1,430,865,1109400
True,True,1.0,13,1,885,1,288,596,18490
True,True,1.0,13,2,885,1,288,596,36980
True,True,1.0,13,3,885,1,288,596,55470
True,True,1.0,13,4,885,1,288,596,73960
True,True,1.0,13,5,956,1,313,642,92450
True,True,1.0,13,6,1001,1,322,678,110940
True,True,1.0,13,7,1059,1,346,712,129430
True,True,1.0,13,8,1112,1,365,746,147920
True,True,1.0,13,9,1167,1,391,775,166410
True,True,1.0,13,10,1214,1,402,811,184900
True,True,1.0,13,11,1262,1,422,839,203390
True,True,1.0,13,12,1267,1,423,843,221880
True,True,1.0,13,13,1271,1,424,846,240370
True,True,1.0,13,14,1278,1,426,851,258860
True,True,1.0,13,15,1288,1,429,858,277350
True,True,1.0,13,16,1296,1,432,863,295840
True,True,1.0,13,17,1302,1,437,864,314330
True,True,1.0,13,18,1306,1,437,868,332820
True,True,1.0,13,19,1307,1,437,869,351310
True,True,1.0,13,20,1314,1,438,875,369800
True,True,1.0,13,21,1315,1,439,875,388290
True,True,1.0,13,22,1316,1,439,876,406780
True,True,1.0,13,23,1316,1,439,876,425270
True,True,1.0,13,24,1316,1,439,876,443760
True,True,1.0,13,25,1316,1,439,876,462250
True,True,1.0,13,26,1316,1,439,876,480740
True,True,1.0,13,27,1317,1,439,877,499230
True,True,1.0,13,28,1317,1,439,877,517720
True,True,1.0,13,29,1317,1,439,877,536210
True,True,1.0,13,30,1317,1,439,877,554700
True,True,1.0,13,31,1317,1,439,877,573190
True,True,1.0,13,32,1317,1,439,877,591680
True,True,1.0,13,33,1317,1,439,877,610170
True,True,1.0,13,34,1317,1,439,877,628660
True,True,1.0,13,35,1317,1,439,877,647150
True,True,1.0,13,36,1317,1,439,877,665640
True,True,1.0,13,37,1317,1,439,877,684130
True,True,1.0,13,38,1317,1,439,877,702620
True,True,1.0,13,39,1317,1,439,877,721110
True,True,1.0,13,40,1317,1,439,877,739600
True,True,1.0,13,41,1317,1,439,877,758090
True,True,1.0,13,42,1317,1,439,877,776580
True,True,1.0,13,43,1317,1,439,877,795070
True,True,1.0,13,44,1317,1,439,877,813560
True,True,1.0,13,45,1317,1,439,877,832050
True,True,1.0,13,46,1317,1,439,877,850540
True,True,1.0,13,47,1317,1,439,877,869030
True,True,1.0,13,48,1317,1,439,877,887520
True,True,1.0,13,49,1317,1,439,877,906010
True,True,1.0,13,50,1317,1,439,877,924500
True,True,1.0,13,51,1317,1,439,877,942990
True,True,1.0,13,52,1317,1,439,877,961480
True,True,1.0,13,53,1317,1,439,877,979970
True,True,1.0,13,54,1317,1,439,877,998460
True,True,1.0,13,55,1317,1,439,877,1016950
True,True,1.0,13,56,1317,1,439,877,1035440
True,True,1.0,13,57,1317,1,439,877,1053930
True,True,1.0,13,58,1317,1,439,877,1072420
True,True,1.0,13,59,1317,1,439,877,1090910
True,True,1.0,13,60,1317,1,439,877,1109400
True,True,1.0,14,1,891,2,303,586,18490
True,True,1.0,14,2,891,2,303,586,36980
True,True,1.0,14,3,891,2,303,586,55470
True,True,1.0,14,4,891,2,303,586,73960
True,True,1.0,14,5,953,2,322,629,92450
True,True,1.0,14,6,1003,2,339,662,110940
True,True,1.0,14,7,1059,2,355,702,129430
True,True,1.0,14,8,1107,2,370,735,147920
True,True,1.0,14,9,1148,2,379,767,166410
True,True,1.0,14,10,1197,4,390,803,184900
True,True,1.0,14,11,1253,4,416,833,203390
True,True,1.0,14,12,1256,4,416,836,221880
True,True,1.0,14,13,1265,4,419,842,240370
True,True,1.0,14,14,1268,4,419,845,258860
True,True,1.0,14,15,1276,5,421,850,277350
True,True,1.0,14,16,1291,5,423,863,295840
True,True,1.0,14,17,1300,5,425,870,314330
True,True,1.0,14,18,1304,5,426,873,332820
True,True,1.0,14,19,1311,5,427,879,351310
True,True,1.0,14,20,1315,5,429,881,369800
True,True,1.0,14,21,1316,5,429,882,388290
True,True,1.0,14,22,1316,5,429,882,406780
True,True,1.0,14,23,1316,5,429,882,425270
True,True,1.0,14,24,1316,5,429,882,443760
True,True,1.0,14,25,1316,5,429,882,462250
True,True,1.0,14,26,1316,5,429,882,480740
True,True,1.0,14,27,1316,5,429,882,499230
True,True,1.0,14,28,1316,5,429,882,517720
True,True,1.0,14,29,1317,5,429,883,536210
True,True,1.0,14,30,1317,5,429,883,554700
True,True,1.0,14,31,1317,5,429,883,573190
True,True,1.0,14,32,1317,5,429,883,591680
True,True,1.0,14,33,1317,5,429,883,610170
True,True,1.0,14,34,1317,5,429,883,628660
True,True,1.0,14,35,1317,5,429,883,647150
True,True,1.0,14,36,1317,5,429,883,665640
True,True,1.0,14,37,1317,5,429,883,684130
True,True,1.0,14,38,1317,5,429,883,702620
True,True,1.0,14,39,1317,5,429,883,721110
True,True,1.0,14,40,1317,5,429,883,739600
True,True,1.0,14,41,1317,5,429,883,758090
True,True,1.0,14,42,1317,5,429,883,776580
True,True,1.0,14,43,1317,5,429,883,795070
True,True,1.0,14,44,1317,5,429,883,813560
True,True,1.0,14,45,1317,5,429,883,832050
True,True,1.0,14,46,1317,5,429,883,850540
True,True,1.0,14,47,1317,5,429,883,869030
True,True,1.0,14,48,1317,5,429,883,887520
True,True,1.0,14,49,1317,5,429,883,906010
True,True,1.0,14,50,1317,5,429,883,924500
True,True,1.0,14,51,1317,5,429,883,942990
True,True,1.0,14,52,1317,5,429,883,961480
True,True,1.0,14,53,1317,5,429,883,979970
True,True,1.0,14,54,1317,5,429,883,998460
True,True,1.0,14,55,1317,5,429,883,1016950
True,True,1.0,14,56,1317,5,429,883,1035440
True,True,1.0,14,57,1317,5,429,883,1053930
True,True,1.0,14,58,1317,5,429,883,1072420
True,True,1.0,14,59,1317,5,429,883,1090910
True,True,1.0,14,60,1317,5,429,883,1109400
True,True,1.0,15,1,842,0,263,579,18490
True,True,1.0,15,2,842,0,263,579,36980
True,True,1.0,15,3,842,0,263,579,55470
True,True,1.0,15,4,842,0,263,579,73960
True,True,1.0,15,5,894,0,285,609,92450
True,True,1.0,15,6,955,0,304,651,110940
True,True,1.0,15,7,1009,0,320,689,129430
True,True,1.0,15,8,1048,0,341,707,147920
True,True,1.0,15,9,1102,0,359,743,166410
True,True,1.0,15,10,1147,0,372,775,184900
True,True,1.0,15,11,1182,0,380,802,203390
True,True,1.0,15,12,1189,0,382,807,221880
True,True,1.0,15,13,1191,0,382,809,240370
True,True,1.0,15,14,1194,0,382,812,258860
True,True,1.0,15,15,1204,0,386,818,277350
True,True,1.0,15,16,1212,0,391,821,295840
True,True,1.0,15,17,1221,0,396,825,314330
True,True,1.0,15,18,1224,1,397,826,332820
True,True,1.0,15,19,1230,1,399,830,351310
True,True,1.0,15,20,1235,1,401,833,369800
True,True,1.0,15,21,1237,1,401,835,388290
True,True,1.0,15,22,1237,1,401,835,406780
True,True,1.0,15,23,1237,1,401,835,425270
True,True,1.0,15,24,1237,1,401,835,443760
True,True,1.0,15,25,1237,1,401,835,462250
True,True,1.0,15,26,1237,1,401,835,480740
True,True,1.0,15,27,1237,1,401,835,499230
True,True,1.0,15,28,1237,1,401,835,517720
True,True,1.0,15,29,1237,1,401,835,536210
True,True,1.0,15,30,1237,1,401,835,554700
True,True,1.0,15,31,1237,1,401,835,573190
True,True,1.0,15,32,1237,1,401,835,591680
True,True,1.0,15,33,1237,1,401,835,610170
True,True,1.0,15,34,1237,1,401,835,628660
True,True,1.0,15,35,1237,1,401,835,647150
True,True,1.0,15,36,1237,1,401,835,665640
True,True,1.0,15,37,1237,1,401,835,684130
True,True,1.0,15,38,1237,1,401,835,702620
True,True,1.0,15,39,1237,1,401,835,721110
True,True,1.0,15,40,1237,1,401,835,739600
True,True,1.0,15,41,1237,1,401,835,758090
True,True,1.0,15,42,1237,1,401,835,776580
True,True,1.0,15,43,1237,1,401,835,795070
True,True,1.0,15,44,1237,1,401,835,813560
True,True,1.0,15,45,1237,1,401,835,832050
True,True,1.0,15,46,1237,1,401,835,850540
True,True,1.0,15,47,1237,1,401,835,869030
True,True,1.0,15,48,1237,1,401,835,887520
True,True,1.0,15,49,1237,1,401,835,906010
True,True,1.0,15,50,1237,1,401,835,924500
True,True,1.0,15,51,1237,1,401,835,942990
True,True,1.0,15,52,1237,1,401,835,961480
True,True,1.0,15,53,1237,1,401,835,979970
True,True,1.0,15,54,1237,1,401,835,998460
True,True,1.0,15,55,1237,1,401,835,1016950
True,True,1.0,15,56,1237,1,401,835,1035440
True,True,1.0,15,57,1237,1,401,835,1053930
True,True,1.0,15,58,1237,1,401,835,1072420
True,True,1.0,15,59,1237,1,401,835,1090910
True,True,1.0,15,60,1237,1,401,835,1109400
True,True,1.0,16,1,930,1,308,621,18490
True,True,1.0,16,2,930,1,308,621,36980
True,True,1.0,16,3,930,1,308,621,55470
True,True,1.0,16,4,930,1,308,621,73960
True,True,1.0,16,5,1008,1,339,668,92450
True,True,1.0,16,6,1068,1,362,705,110940
True,True,1.0,16,7,1117,1,374,742,129430
True,True,1.0,16,8,1176,1,397,778,147920
True,True,1.0,16,9,1226,1,411,814,166410
True,True,1.0,16,10,1283,1,435,847,184900
True,True,1.0,16,11,1350,1,453,896,203390
True,True,1.0,16,12,1352,1,454,897,221880
True,True,1.0,16,13,1356,1,456,899,240370
True,True,1.0,16,14,1363,1,457,905,258860
True,True,1.0,16,15,1374,1,461,912,277350
True,True,1.0,16,16,1386,1,467,918,295840
True,True,1.0,16,17,1394,1,472,921,314330
True,True,1.0,16,18,1401,1,474,926,332820
True,True,1.0,16,19,1407,1,476,930,351310
True,True,1.0,16,20,1411,1,476,934,369800
True,True,1.0,16,21,1416,1,477,938,388290
True,True,1.0,16,22,1418,1,477,940,406780
True,True,1.0,16,23,1418,1,477,940,425270
True,True,1.0,16,24,1418,1,477,940,443760
True,True,1.0,16,25,1418,1,477,940,462250
True,True,1.0,16,26,1418,1,477,940,480740
True,True,1.0,16,27,1418,1,477,940,499230
True,True,1.0,16,28,1418,1,477,940,517720
True,True,1.0,16,29,1418,1,477,940,536210
True,True,1.0,16,30,1418,1,477,940,554700
True,True,1.0,16,31,1418,1,477,940,573190
True,True,1.0,16,32,1418,1,477,940,591680
True,True,1.0,16,33,1418,1,477,940,610170
True,True,1.0,16,34,1418,1,477,940,628660
True,True,1.0,16,35,1418,1,477,940,647150
True,True,1.0,16,36,1418,1,477,940,665640
True,True,1.0,16,37,1418,1,477,940,684130
True,True,1.0,16,38,1418,1,477,940,702620
True,True,1.0,16,39,1418,1,477,940,721110
True,True,1.0,16,40,1418,1,477,940,739600
True,True,1.0,16,41,1418,1,477,940,758090
True,True,1.0,16,42,1418,1,477,940,776580
True,True,1.0,16,43,1418,1,477,940,795070
True,True,1.0,16,44,1418,1,477,940,813560
True,True,1.0,16,45,1418,1,477,940,832050
True,True,1.0,16,46,1418,1,477,940,850540
True,True,1.0,16,47,1418,1,477,940,869030
True,True,1.0,16,48,1418,1,477,940,887520
True,True,1.0,16,49,1418,1,477,940,906010
True,True,1.0,16,50,1418,1,477,940,924500
True,True,1.0,16,51,1418,1,477,940,942990
True,True,1.0,16,52,1418,1,477,940,961480
True,True,1.0,16,53,1418,1,477,940,979970
True,True,1.0,16,54,1418,1,477,940,998460
True,True,1.0,16,55,1418,1,477,940,1016950
True,True,1.0,16,56,1418,1,477,940,1035440
True,True,1.0,16,57,1418,1,477,940,1053930
True,True,1.0,16,58,1418,1,477,940,1072420
True,True,1.0,16,59,1418,1,477,940,1090910
True,True,1.0,16,60,1418,1,477,940,1109400
True,True,1.0,17,1,908,0,319,589,18490
True,True,1.0,17,2,908,0,319,589,36980
True,True,1.0,17,3,908,0,319,589,55470
True,True,1.0,17,4,908,0,319,589,73960
True,True,1.0,17,5,945,0,333,612,92450
True,True,1.0,17,6,998,1,350,647,110940
True,True,1.0,17,7,1066,1,373,692,129430
True,True,1.0,17,8,1109,1,387,721,147920
True,True,1.0,17,9,1159,1,400,758,166410
True,True,1.0,17,10,1213,1,420,792,184900
True,True,1.0,17,11,1273,1,435,837,203390
True,True,1.0,17,12,1282,1,438,843,221880
True,True,1.0,17,13,1285,1,439,845,240370
True,True,1.0,17,14,1290,2,440,848,258860
True,True,1.0,17,15,1300,2,444,854,277350
True,True,1.0,17,16,1307,2,445,860,295840
True,True,1.0,17,17,1313,2,447,864,314330
True,True,1.0,17,18,1321,2,449,870,332820
True,True,1.0,17,19,1328,2,452,874,351310
True,True,1.0,17,20,1336,2,452,882,369800
True,True,1.0,17,21,1339,2,452,885,388290
True,True,1.0,17,22,1340,2,453,885,406780
True,True,1.0,17,23,1340,2,453,885,425270
True,True,1.0,17,24,1340,2,453,885,443760
True,True,1.0,17,25,1340,2,453,885,462250
True,True,1.0,17,26,1340,2,453,885,480740
True,True,1.0,17,27,1340,2,453,885,499230
True,True,1.0,17,28,1340,2,453,885,517720
True,True,1.0,17,29,1340,2,453,885,536210
True,True,1.0,17,30,1340,2,453,885,554700
True,True,1.0,17,31,1340,2,453,885,573190
True,True,1.0,17,32,1340,2,453,885,591680
True,True,1.0,17,33,1340,2,453,885,610170
True,True,1.0,17,34,1340,2,453,885,628660
True,True,1.0,17,35,1340,2,453,885,647150
True,True,1.0,17,36,1340,2,453,885,665640
True,True,1.0,17,37,1340,2,453,885,684130
True,True,1.0,17,38,1340,2,453,885,702620
True,True,1.0,17,39,1340,2,453,885,721110
True,True,1.0,17,40,1340,2,453,885,739600
True,True,1.0,17,41,1340,2,453,885,758090
True,True,1.0,17,42,1340,2,453,885,776580
True,True,1.0,17,43,1340,2,453,885,795070
True,True,1.0,17,44,1340,2,453,885,813560
True,True,1.0,17,45,1340,2,453,885,832050
True,True,1.0,17,46,1340,2,453,885,850540
True,True,1.0,17,47,1340,2,453,885,869030
True,True,1.0,17,48,1340,2,453,885,887520
True,True,1.0,17,49,1340,2,453,885,906010
True,True,1.0,17,50,1340,2,453,885,924500
True,True,1.0,17,51,1340,2,453,885,942990
True,True,1.0,17,52,1340,2,453,885,961480
True,True,1.0,17,53,1340,2,453,885,979970
True,True,1.0,17,54,1340,2,453,885,998460
True,True,1.0,17,55,1340,2,453,885,1016950
True,True,1.0,17,56,1340,2,453,885,1035440
True,True,1.0,17,57,1340,2,453,885,1053930
True,True,1.0,17,58,1340,2,453,885,1072420
True,True,1.0,17,59,1340,2,453,885,1090910
True,True,1.0,17,60,1340,2,453,885,1109400
True,True,1.0,18,1,879,0,271,608,18490
True,True,1.0,18,2,879,0,271,608,36980
True,True,1.0,18,3,879,0,271,608,55470
True,True,1.0,18,4,879,0,271,608,73960
True,True,1.0,18,5,936,0,294,642,92450
True,True,1.0,18,6,991,0,310,681,110940
True,True,1.0,18,7,1032,0,327,705,129430
True,True,1.0,18,8,1081,0,343,738,147920
True,True,1.0,18,9,1135,0,362,773,166410
True,True,1.0,18,10,1189,0,382,807,184900
True,True,1.0,18,11,1225,0,394,831,203390
True,True,1.0,18,12,1228,0,395,833,221880
True,True,1.0,18,13,1233,0,395,838,240370
True,True,1.0,18,14,1239,0,399,840,258860
True,True,1.0,18,15,1246,0,402,844,277350
True,True,1.0,18,16,1256,0,405,851,295840
True,True,1.0,18,17,1264,0,406,858,314330
True,True,1.0,18,18,1272,0,408,864,332820
True,True,1.0,18,19,1278,0,411,867,351310
True,True,1.0,18,20,1283,0,413,870,369800
True,True,1.0,18,21,1283,0,413,870,388290
True,True,1.0,18,22,1283,0,413,870,406780
True,True,1.0,18,23,1283,0,413,870,425270
True,True,1.0,18,24,1283,0,413,870,443760
True,True,1.0,18,25,1283,0,413,870,462250
True,True,1.0,18,26,1283,0,413,870,480740
True,True,1.0,18,27,1283,0,413,870,499230
True,True,1.0,18,28,1283,0,413,870,517720
True,True,1.0,18,29,1283,0,413,870,536210
True,True,1.0,18,30,1283,0,413,870,554700
True,True,1.0,18,31,1283,0,413,870,573190
True,True,1.0,18,32,1283,0,413,870,591680
True,True,1.0,18,33,1283,0,413,870,610170
True,True,1.0,18,34,1283,0,413,870,628660
True,True,1.0,18,35,1283,0,413,870,647150
True,True,1.0,18,36,1283,0,413,870,665640
True,True,1.0,18,37,1283,0,413,870,684130
True,True,1.0,18,38,1283,0,413,870,702620
True,True,1.0,18,39,1283,0,413,870,721110
True,True,1.0,18,40,1283,0,413,870,739600
True,True,1.0,18,41,1283,0,413,870,758090
True,True,1.0,18,42,1283,0,413,870,776580
True,True,1.0,18,43,1283,0,413,870,795070
True,True,1.0,18,44,1283,0,413,870,813560
True,True,1.0,18,45,1283,0,413,870,832050
True,True,1.0,18,46,1283,0,413,870,850540
True,True,1.0,18,47,1283,0,413,870,869030
True,True,1.0,18,48,1283,0,413,870,887520
True,True,1.0,18,49,1283,0,413,870,906010
True,True,1.0,18,50,1283,0,413,870,924500
True,True,1.0,18,51,1283,0,413,870,942990
True,True,1.0,18,52,1283,0,413,870,961480
True,True,1.0,18,53,1283,0,413,870,979970
True,True,1.0,18,54,1283,0,413,870,998460
True,True,1.0,18,55,1283,0,413,870,1016950
True,True,1.0,18,56,1283,0,413,870,1035440
True,True,1.0,18,57,1283,0,413,870,1053930
True,True,1.0,18,58,1283,0,413,870,1072420
True,True,1.0,18,59,1283,0,413,870,1090910
True,True,1.0,18,60,1283,0,413,870,1109400
True,True,1.0,19,1,879,1,290,588,18490
True,True,1.0,19,2,879,1,290,588,36980
True,True,1.0,19,3,879,1,290,588,55470
True,True,1.0,19,4,879,1,290,588,73960
True,True,1.0,19,5,933,1,303,629,92450
True,True,1.0,19,6,989,1,327,661,110940
True,True,1.0,19,7,1031,1,344,686,129430
