home_visits,clinicians_meet_each_other,social_infectivity_multiple_if_symptomatic,p_external_infection_per_day,iteration,day,n_people_infected,n_clinicians_infected,n_patients_infected,n_family_infected,n_contacts
False,False,0.1,0.02,19,9,4231,4,1399,2828,162900
False,False,0.1,0.02,19,10,4661,4,1539,3118,181000
False,False,0.1,0.02,19,11,5047,4,1681,3362,199100
False,False,0.1,0.02,19,12,5396,5,1789,3602,217200
False,False,0.1,0.02,19,13,5762,6,1917,3839,235300
False,False,0.1,0.02,19,14,6097,6,2026,4065,253400
False,False,0.1,0.02,19,15,6439,6,2161,4272,271500
False,False,0.1,0.02,19,16,6797,6,2283,4508,289600
False,False,0.1,0.02,19,17,7118,7,2372,4739,307700
False,False,0.1,0.02,19,18,7419,7,2459,4953,325800
False,False,0.1,0.02,19,19,7714,8,2553,5153,343900
False,False,0.1,0.02,19,20,8007,8,2653,5346,362000
False,False,0.1,0.02,19,21,8267,8,2748,5511,380100
False,False,0.1,0.02,19,22,8522,8,2833,5681,398200
False,False,0.1,0.02,19,23,8786,8,2920,5858,416300
False,False,0.1,0.02,19,24,9021,9,2983,6029,434400
False,False,0.1,0.02,19,25,9247,9,3057,6181,452500
False,False,0.1,0.02,19,26,9497,9,3136,6352,470600
False,False,0.1,0.02,19,27,9756,10,3209,6537,488700
False,False,0.1,0.02,19,28,9970,10,3281,6679,506800
False,False,0.1,0.02,19,29,10190,11,3345,6834,524900
False,False,0.1,0.02,19,30,10391,12,3419,6960,543000
False,False,0.1,0.02,19,31,10592,12,3493,7087,561100
False,False,0.1,0.02,19,32,10775,12,3554,7209,579200
False,False,0.1,0.02,19,33,10950,12,3611,7327,597300
False,False,0.1,0.02,19,34,11149,12,3686,7451,615400
False,False,0.1,0.02,19,35,11324,12,3744,7568,633500
False,False,0.1,0.02,19,36,11507,12,3806,7689,651600
False,False,0.1,0.02,19,37,11663,12,3848,7803,669700
False,False,0.1,0.02,19,38,11834,12,3911,7911,687800
False,False,0.1,0.02,19,39,11999,12,3966,8021,705900
False,False,0.1,0.02,19,40,12146,12,4021,8113,724000
False,False,0.1,0.02,19,41,12285,12,4062,8211,742100
False,False,0.1,0.02,19,42,12422,12,4112,8298,760200
False,False,0.1,0.02,19,43,12573,13,4155,8405,778300
False,False,0.1,0.02,19,44,12713,13,4197,8503,796400
False,False,0.1,0.02,19,45,12836,13,4236,8587,814500
False,False,0.1,0.02,19,46,12976,13,4282,8681,832600
False,False,0.1,0.02,19,47,13105,15,4320,8770,850700
False,False,0.1,0.02,19,48,13222,15,4362,8845,868800
False,False,0.1,0.02,19,49,13338,16,4401,8921,886900
False,False,0.1,0.02,19,50,13447,16,4438,8993,905000
False,False,0.1,0.02,19,51,13575,16,4485,9074,923100
False,False,0.1,0.02,19,52,13696,16,4521,9159,941200
False,False,0.1,0.02,19,53,13792,16,4550,9226,959300
False,False,0.1,0.02,19,54,13903,16,4587,9300,977400
False,False,0.1,0.02,19,55,14000,16,4622,9362,995500
False,False,0.1,0.02,19,56,14097,16,4655,9426,1013600
False,False,0.1,0.02,19,57,14206,16,4687,9503,1031700
False,False,0.1,0.02,19,58,14312,17,4722,9573,1049800
False,False,0.1,0.02,19,59,14407,17,4749,9641,1067900
False,False,0.1,0.02,19,60,14482,17,4779,9686,1086000
False,False,1.0,0.0,19,1,899,4,298,597,18100
False,False,1.0,0.0,19,2,899,4,298,597,36200
False,False,1.0,0.0,19,3,899,4,298,597,54300
False,False,1.0,0.0,19,4,899,4,298,597,72400
False,False,1.0,0.0,19,5,951,4,309,638,90500
False,False,1.0,0.0,19,6,1002,4,327,671,108600
False,False,1.0,0.0,19,7,1066,4,341,721,126700
False,False,1.0,0.0,19,8,1111,4,351,756,144800
False,False,1.0,0.0,19,9,1160,4,363,793,162900
False,False,1.0,0.0,19,10,1207,4,377,826,181000
False,False,1.0,0.0,19,11,1258,4,399,855,199100
False,False,1.0,0.0,19,12,1260,4,400,856,217200
False,False,1.0,0.0,19,13,1264,4,400,860,235300
False,False,1.0,0.0,19,14,1273,4,406,863,253400
False,False,1.0,0.0,19,15,1277,4,406,867,271500
False,False,1.0,0.0,19,16,1284,4,410,870,289600
False,False,1.0,0.0,19,17,1293,4,410,879,307700
False,False,1.0,0.0,19,18,1297,4,412,881,325800
False,False,1.0,0.0,19,19,1299,4,414,881,343900
False,False,1.0,0.0,19,20,1300,4,415,881,362000
False,False,1.0,0.0,19,21,1301,4,416,881,380100
False,False,1.0,0.0,19,22,1301,4,416,881,398200
False,False,1.0,0.0,19,23,1301,4,416,881,416300
False,False,1.0,0.0,19,24,1301,4,416,881,434400
False,False,1.0,0.0,19,25,1301,4,416,881,452500
False,False,1.0,0.0,19,26,1301,4,416,881,470600
False,False,1.0,0.0,19,27,1301,4,416,881,488700
False,False,1.0,0.0,19,28,1301,4,416,881,506800
False,False,1.0,0.0,19,29,1301,4,416,881,524900
False,False,1.0,0.0,19,30,1301,4,416,881,543000
False,False,1.0,0.0,19,31,1301,4,416,881,561100
False,False,1.0,0.0,19,32,1301,4,416,881,579200
False,False,1.0,0.0,19,33,1301,4,416,881,597300
False,False,1.0,0.0,19,34,1301,4,416,881,615400
False,False,1.0,0.0,19,35,1301,4,416,881,633500
False,False,1.0,0.0,19,36,1301,4,416,881,651600
False,False,1.0,0.0,19,37,1301,4,416,881,669700
False,False,1.0,0.0,19,38,1301,4,416,881,687800
False,False,1.0,0.0,19,39,1301,4,416,881,705900
False,False,1.0,0.0,19,40,1301,4,416,881,724000
False,False,1.0,0.0,19,41,1301,4,416,881,742100
False,False,1.0,0.0,19,42,1301,4,416,881,760200
False,False,1.0,0.0,19,43,1301,4,416,881,778300
False,False,1.0,0.0,19,44,1301,4,416,881,796400
False,False,1.0,0.0,19,45,1301,4,416,881,814500
False,False,1.0,0.0,19,46,1301,4,416,881,832600
False,False,1.0,0.0,19,47,1301,4,416,881,850700
False,False,1.0,0.0,19,48,1301,4,416,881,868800
False,False,1.0,0.0,19,49,1301,4,416,881,886900
False,False,1.0,0.0,19,50,1301,4,416,881,905000
False,False,1.0,0.0,19,51,1301,4,416,881,923100
False,False,1.0,0.0,19,52,1301,4,416,881,941200
False,False,1.0,0.0,19,53,1301,4,416,881,959300
False,False,1.0,0.0,19,54,1301,4,416,881,977400
False,False,1.0,0.0,19,55,1301,4,416,881,995500
False,False,1.0,0.0,19,56,1301,4,416,881,1013600
False,False,1.0,0.0,19,57,1301,4,416,881,1031700
False,False,1.0,0.0,19,58,1301,4,416,881,1049800
False,False,1.0,0.0,19,59,1301,4,416,881,1067900
False,False,1.0,0.0,19,60,1301,4,416,881,1086000
False,False,1.0,0.02,19,1,1227,0,396,831,18100
False,False,1.0,0.02,19,2,1535,1,498,1036,36200
False,False,1.0,0.02,19,3,1876,1,621,1254,54300
False,False,1.0,0.02,19,4,2206,2,731,1473,72400
False,False,1.0,0.02,19,5,2528,2,842,1684,90500
False,False,1.0,0.02,19,6,2923,2,965,1956,108600
False,False,1.0,0.02,19,7,3314,2,1107,2205,126700
False,False,1.0,0.02,19,8,3708,3,1245,2460,144800
False,False,1.0,0.02,19,9,4090,3,1361,2726,162900
False,False,1.0,0.02,19,10,4491,3,1516,2972,181000
False,False,1.0,0.02,19,11,4900,5,1646,3249,199100
False,False,1.0,0.02,19,12,5285,5,1770,3510,217200
False,False,1.0,0.02,19,13,5657,5,1886,3766,235300
False,False,1.0,0.02,19,14,6009,5,2007,3997,253400
False,False,1.0,0.02,19,15,6373,5,2124,4244,271500
False,False,1.0,0.02,19,16,6699,5,2234,4460,289600
False,False,1.0,0.02,19,17,7023,5,2335,4683,307700
False,False,1.0,0.02,19,18,7309,7,2423,4879,325800
False,False,1.0,0.02,19,19,7596,7,2511,5078,343900
False,False,1.0,0.02,19,20,7869,8,2594,5267,362000
False,False,1.0,0.02,19,21,8151,10,2692,5449,380100
False,False,1.0,0.02,19,22,8424,10,2772,5642,398200
False,False,1.0,0.02,19,23,8692,10,2865,5817,416300
False,False,1.0,0.02,19,24,8947,11,2940,5996,434400
False,False,1.0,0.02,19,25,9182,11,3024,6147,452500
False,False,1.0,0.02,19,26,9410,11,3094,6305,470600
False,False,1.0,0.02,19,27,9648,11,3175,6462,488700
False,False,1.0,0.02,19,28,9882,11,3251,6620,506800
False,False,1.0,0.02,19,29,10074,11,3314,6749,524900
False,False,1.0,0.02,19,30,10284,11,3391,6882,543000
False,False,1.0,0.02,19,31,10502,11,3470,7021,561100
False,False,1.0,0.02,19,32,10699,12,3538,7149,579200
False,False,1.0,0.02,19,33,10893,12,3611,7270,597300
False,False,1.0,0.02,19,34,11071,12,3664,7395,615400
False,False,1.0,0.02,19,35,11259,12,3731,7516,633500
False,False,1.0,0.02,19,36,11436,12,3799,7625,651600
False,False,1.0,0.02,19,37,11600,12,3859,7729,669700
False,False,1.0,0.02,19,38,11745,12,3900,7833,687800
False,False,1.0,0.02,19,39,11901,12,3952,7937,705900
False,False,1.0,0.02,19,40,12057,12,4010,8035,724000
False,False,1.0,0.02,19,41,12214,12,4061,8141,742100
False,False,1.0,0.02,19,42,12367,12,4119,8236,760200
False,False,1.0,0.02,19,43,12510,12,4166,8332,778300
False,False,1.0,0.02,19,44,12633,12,4205,8416,796400
False,False,1.0,0.02,19,45,12771,12,4251,8508,814500
False,False,1.0,0.02,19,46,12901,12,4291,8598,832600
False,False,1.0,0.02,19,47,13033,12,4342,8679,850700
False,False,1.0,0.02,19,48,13153,12,4382,8759,868800
False,False,1.0,0.02,19,49,13259,12,4422,8825,886900
False,False,1.0,0.02,19,50,13363,12,4458,8893,905000
False,False,1.0,0.02,19,51,13464,13,4499,8952,923100
False,False,1.0,0.02,19,52,13577,13,4536,9028,941200
False,False,1.0,0.02,19,53,13681,13,4572,9096,959300
False,False,1.0,0.02,19,54,13778,13,4601,9164,977400
False,False,1.0,0.02,19,55,13889,13,4639,9237,995500
False,False,1.0,0.02,19,56,13985,14,4669,9302,1013600
False,False,1.0,0.02,19,57,14089,14,4699,9376,1031700
False,False,1.0,0.02,19,58,14184,14,4738,9432,1049800
False,False,1.0,0.02,19,59,14272,14,4766,9492,1067900
False,False,1.0,0.02,19,60,14346,14,4791,9541,1086000
True,True,0.1,0.0,20,1,943,1,356,586,18490
True,True,0.1,0.0,20,2,943,1,356,586,36980
True,True,0.1,0.0,20,3,943,1,356,586,55470
True,True,0.1,0.0,20,4,943,1,356,586,73960
True,True,0.1,0.0,20,5,1009,1,379,629,92450
True,True,0.1,0.0,20,6,1066,1,401,664,110940
True,True,0.1,0.0,20,7,1125,1,419,705,129430
True,True,0.1,0.0,20,8,1182,1,435,746,147920
True,True,0.1,0.0,20,9,1235,1,456,778,166410
True,True,0.1,0.0,20,10,1285,1,474,810,184900
True,True,0.1,0.0,20,11,1332,2,490,840,203390
True,True,0.1,0.0,20,12,1337,2,491,844,221880
True,True,0.1,0.0,20,13,1348,2,492,854,240370
True,True,0.1,0.0,20,14,1355,2,494,859,258860
True,True,0.1,0.0,20,15,1367,2,497,868,277350
True,True,0.1,0.0,20,16,1374,2,500,872,295840
True,True,0.1,0.0,20,17,1376,2,500,874,314330
True,True,0.1,0.0,20,18,1381,2,503,876,332820
True,True,0.1,0.0,20,19,1383,2,503,878,351310
True,True,0.1,0.0,20,20,1384,2,504,878,369800
True,True,0.1,0.0,20,21,1385,2,505,878,388290
True,True,0.1,0.0,20,22,1387,2,505,880,406780
True,True,0.1,0.0,20,23,1387,2,505,880,425270
True,True,0.1,0.0,20,24,1387,2,505,880,443760
True,True,0.1,0.0,20,25,1387,2,505,880,462250
True,True,0.1,0.0,20,26,1387,2,505,880,480740
True,True,0.1,0.0,20,27,1387,2,505,880,499230
True,True,0.1,0.0,20,28,1387,2,505,880,517720
True,True,0.1,0.0,20,29,1387,2,505,880,536210
True,True,0.1,0.0,20,30,1387,2,505,880,554700
True,True,0.1,0.0,20,31,1387,2,505,880,573190
True,True,0.1,0.0,20,32,1387,2,505,880,591680
True,True,0.1,0.0,20,33,1387,2,505,880,610170
True,True,0.1,0.0,20,34,1387,2,505,880,628660
True,True,0.1,0.0,20,35,1387,2,505,880,647150
True,True,0.1,0.0,20,36,1387,2,505,880,665640
True,True,0.1,0.0,20,37,1387,2,505,880,684130
True,True,0.1,0.0,20,38,1387,2,505,880,702620
True,True,0.1,0.0,20,39,1387,2,505,880,721110
True,True,0.1,0.0,20,40,1387,2,505,880,739600
True,True,0.1,0.0,20,41,1387,2,505,880,758090
True,True,0.1,0.0,20,42,1387,2,505,880,776580
True,True,0.1,0.0,20,43,1387,2,505,880,795070
True,True,0.1,0.0,20,44,1387,2,505,880,813560
True,True,0.1,0.0,20,45,1387,2,505,880,832050
True,True,0.1,0.0,20,46,1387,2,505,880,850540
True,True,0.1,0.0,20,47,1387,2,505,880,869030
True,True,0.1,0.0,20,48,1387,2,505,880,887520
True,True,0.1,0.0,20,49,1387,2,505,880,906010
True,True,0.1,0.0,20,50,1387,2,505,880,924500
True,True,0.1,0.0,20,51,1387,2,505,880,942990
True,True,0.1,0.0,20,52,1387,2,505,880,961480
True,True,0.1,0.0,20,53,1387,2,505,880,979970
True,True,0.1,0.0,20,54,1387,2,505,880,998460
True,True,0.1,0.0,20,55,1387,2,505,880,1016950
True,True,0.1,0.0,20,56,1387,2,505,880,1035440
True,True,0.1,0.0,20,57,1387,2,505,880,1053930
True,True,0.1,0.0,20,58,1387,2,505,880,1072420
True,True,0.1,0.0,20,59,1387,2,505,880,1090910
True,True,0.1,0.0,20,60,1387,2,505,880,1109400
True,True,0.1,0.02,20,1,1238,3,413,822,18490
True,True,0.1,0.02,20,2,1562,3,514,1045,36980
True,True,0.1,0.02,20,3,1893,4,610,1279,55470
True,True,0.1,0.02,20,4,2231,4,728,1499,73960
True,True,0.1,0.02,20,5,2597,4,839,1754,92450
True,True,0.1,0.02,20,6,2974,4,964,2006,110940
True,True,0.1,0.02,20,7,3346,6,1095,2245,129430
True,True,0.1,0.02,20,8,3724,6,1218,2500,147920
True,True,0.1,0.02,20,9,4152,7,1373,2772,166410
True,True,0.1,0.02,20,10,4550,7,1490,3053,184900
True,True,0.1,0.02,20,11,4957,7,1618,3332,203390
True,True,0.1,0.02,20,12,5288,7,1714,3567,221880
True,True,0.1,0.02,20,13,5678,7,1838,3833,240370
True,True,0.1,0.02,20,14,6046,8,1964,4074,258860
True,True,0.1,0.02,20,15,6367,9,2076,4282,277350
True,True,0.1,0.02,20,16,6675,9,2186,4480,295840
True,True,0.1,0.02,20,17,6997,9,2292,4696,314330
True,True,0.1,0.02,20,18,7313,10,2406,4897,332820
True,True,0.1,0.02,20,19,7612,10,2510,5092,351310
True,True,0.1,0.02,20,20,7883,10,2598,5275,369800
True,True,0.1,0.02,20,21,8162,11,2705,5446,388290
True,True,0.1,0.02,20,22,8437,11,2801,5625,406780
True,True,0.1,0.02,20,23,8683,11,2881,5791,425270
True,True,0.1,0.02,20,24,8923,11,2967,5945,443760
True,True,0.1,0.02,20,25,9166,11,3037,6118,462250
True,True,0.1,0.02,20,26,9415,12,3128,6275,480740
True,True,0.1,0.02,20,27,9659,12,3218,6429,499230
True,True,0.1,0.02,20,28,9868,12,3287,6569,517720
True,True,0.1,0.02,20,29,10070,12,3348,6710,536210
True,True,0.1,0.02,20,30,10287,12,3425,6850,554700
True,True,0.1,0.02,20,31,10475,13,3489,6973,573190
True,True,0.1,0.02,20,32,10679,13,3559,7107,591680
True,True,0.1,0.02,20,33,10856,13,3615,7228,610170
True,True,0.1,0.02,20,34,11047,13,3692,7342,628660
True,True,0.1,0.02,20,35,11211,13,3744,7454,647150
True,True,0.1,0.02,20,36,11382,14,3801,7567,665640
True,True,0.1,0.02,20,37,11557,14,3864,7679,684130
True,True,0.1,0.02,20,38,11729,14,3918,7797,702620
True,True,0.1,0.02,20,39,11882,15,3966,7901,721110
True,True,0.1,0.02,20,40,12044,15,4016,8013,739600
True,True,0.1,0.02,20,41,12189,16,4053,8120,758090
True,True,0.1,0.02,20,42,12332,16,4101,8215,776580
True,True,0.1,0.02,20,43,12464,16,4138,8310,795070
True,True,0.1,0.02,20,44,12602,16,4188,8398,813560
True,True,0.1,0.02,20,45,12734,16,4239,8479,832050
True,True,0.1,0.02,20,46,12854,16,4280,8558,850540
True,True,0.1,0.02,20,47,12982,16,4323,8643,869030
True,True,0.1,0.02,20,48,13096,16,4357,8723,887520
True,True,0.1,0.02,20,49,13210,16,4398,8796,906010
True,True,0.1,0.02,20,50,13322,16,4431,8875,924500
True,True,0.1,0.02,20,51,13439,16,4470,8953,942990
True,True,0.1,0.02,20,52,13533,16,4501,9016,961480
True,True,0.1,0.02,20,53,13642,16,4539,9087,979970
True,True,0.1,0.02,20,54,13753,16,4581,9156,998460
True,True,0.1,0.02,20,55,13851,16,4620,9215,1016950
True,True,0.1,0.02,20,56,13947,16,4647,9284,1035440
True,True,0.1,0.02,20,57,14067,16,4685,9366,1053930
True,True,0.1,0.02,20,58,14158,16,4708,9434,1072420
True,True,0.1,0.02,20,59,14243,16,4744,9483,1090910
True,True,0.1,0.02,20,60,14342,16,4787,9539,1109400
True,True,1.0,0.0,20,1,887,2,298,587,18490
True,True,1.0,0.0,20,2,887,2,298,587,36980
True,True,1.0,0.0,20,3,887,2,298,587,55470
True,True,1.0,0.0,20,4,887,2,298,587,73960
True,True,1.0,0.0,20,5,937,2,313,622,92450
True,True,1.0,0.0,20,6,990,2,328,660,110940
True,True,1.0,0.0,20,7,1025,2,341,682,129430
True,True,1.0,0.0,20,8,1080,3,357,720,147920
True,True,1.0,0.0,20,9,1148,3,378,767,166410
True,True,1.0,0.0,20,10,1192,3,391,798,184900
True,True,1.0,0.0,20,11,1253,4,407,842,203390
True,True,1.0,0.0,20,12,1257,4,408,845,221880
True,True,1.0,0.0,20,13,1261,4,409,848,240370
True,True,1.0,0.0,20,14,1268,4,412,852,258860
True,True,1.0,0.0,20,15,1274,4,415,855,277350
True,True,1.0,0.0,20,16,1283,4,419,860,295840
True,True,1.0,0.0,20,17,1287,4,421,862,314330
True,True,1.0,0.0,20,18,1292,5,422,865,332820
True,True,1.0,0.0,20,19,1298,5,428,865,351310
True,True,1.0,0.0,20,20,1302,5,429,868,369800
True,True,1.0,0.0,20,21,1302,5,429,868,388290
True,True,1.0,0.0,20,22,1302,5,429,868,406780
True,True,1.0,0.0,20,23,1302,5,429,868,425270
True,True,1.0,0.0,20,24,1302,5,429,868,443760
True,True,1.0,0.0,20,25,1302,5,429,868,462250
True,True,1.0,0.0,20,26,1302,5,429,868,480740
True,True,1.0,0.0,20,27,1302,5,429,868,499230
True,True,1.0,0.0,20,28,1302,5,429,868,517720
True,True,1.0,0.0,20,29,1302,5,429,868,536210
True,True,1.0,0.0,20,30,1302,5,429,868,554700
True,True,1.0,0.0,20,31,1302,5,429,868,573190
True,True,1.0,0.0,20,32,1302,5,429,868,591680
True,True,1.0,0.0,20,33,1302,5,429,868,610170
True,True,1.0,0.0,20,34,1302,5,429,868,628660
True,True,1.0,0.0,20,35,1302,5,429,868,647150
True,True,1.0,0.0,20,36,1302,5,429,868,665640
True,True,1.0,0.0,20,37,1302,5,429,868,684130
True,True,1.0,0.0,20,38,1302,5,429,868,702620
True,True,1.0,0.0,20,39,1302,5,429,868,721110
True,True,1.0,0.0,20,40,1302,5,429,868,739600
True,True,1.0,0.0,20,41,1302,5,429,868,758090
True,True,1.0,0.0,20,42,1302,5,429,868,776580
True,True,1.0,0.0,20,43,1302,5,429,868,795070
True,True,1.0,0.0,20,44,1302,5,429,868,813560
True,True,1.0,0.0,20,45,1302,5,429,868,832050
True,True,1.0,0.0,20,46,1302,5,429,868,850540
True,True,1.0,0.0,20,47,1302,5,429,868,869030
True,True,1.0,0.0,20,48,1302,5,429,868,887520
True,True,1.0,0.0,20,49,1302,5,429,868,906010
True,True,1.0,0.0,20,50,1302,5,429,868,924500
True,True,1.0,0.0,20,51,1302,5,429,868,942990
True,True,1.0,0.0,20,52,1302,5,429,868,961480
True,True,1.0,0.0,20,53,1302,5,429,868,979970
True,True,1.0,0.0,20,54,1302,5,429,868,998460
True,True,1.0,0.0,20,55,1302,5,429,868,1016950
True,True,1.0,0.0,20,56,1302,5,429,868,1035440
True,True,1.0,0.0,20,57,1302,5,429,868,1053930
True,True,1.0,0.0,20,58,1302,5,429,868,1072420
True,True,1.0,0.0,20,59,1302,5,429,868,1090910
True,True,1.0,0.0,20,60,1302,5,429,868,1109400
True,True,1.0,0.02,20,1,1286,1,413,872,18490
True,True,1.0,0.02,20,2,1604,2,523,1079,36980
True,True,1.0,0.02,20,3,1980,3,651,1326,55470
True,True,1.0,0.02,20,4,2313,4,773,1536,73960
True,True,1.0,0.02,20,5,2671,4,883,1784,92450
True,True,1.0,0.02,20,6,3044,4,1005,2035,110940
True,True,1.0,0.02,20,7,3403,4,1113,2286,129430
True,True,1.0,0.02,20,8,3801,4,1257,2540,147920
True,True,1.0,0.02,20,9,4209,5,1402,2802,166410
True,True,1.0,0.02,20,10,4603,6,1533,3064,184900
True,True,1.0,0.02,20,11,5005,7,1668,3330,203390
True,True,1.0,0.02,20,12,5371,9,1785,3577,221880
True,True,1.0,0.02,20,13,5738,9,1904,3825,240370
True,True,1.0,0.02,20,14,6078,10,2021,4047,258860
True,True,1.0,0.02,20,15,6410,12,2124,4274,277350
True,True,1.0,0.02,20,16,6726,13,2226,4487,295840
True,True,1.0,0.02,20,17,7028,13,2324,4691,314330
True,True,1.0,0.02,20,18,7327,13,2421,4893,332820
True,True,1.0,0.02,20,19,7624,13,2528,5083,351310
True,True,1.0,0.02,20,20,7923,13,2633,5277,369800
True,True,1.0,0.02,20,21,8215,13,2736,5466,388290
True,True,1.0,0.02,20,22,8471,13,2831,5627,406780
True,True,1.0,0.02,20,23,8734,13,2929,5792,425270
True,True,1.0,0.02,20,24,8984,13,3007,5964,443760
True,True,1.0,0.02,20,25,9256,13,3097,6146,462250
True,True,1.0,0.02,20,26,9481,13,3168,6300,480740
True,True,1.0,0.02,20,27,9706,13,3237,6456,499230
True,True,1.0,0.02,20,28,9934,13,3312,6609,517720
True,True,1.0,0.02,20,29,10132,13,3388,6731,536210
True,True,1.0,0.02,20,30,10366,13,3467,6886,554700
True,True,1.0,0.02,20,31,10579,13,3537,7029,573190
True,True,1.0,0.02,20,32,10765,13,3597,7155,591680
True,True,1.0,0.02,20,33,10972,13,3659,7300,610170
True,True,1.0,0.02,20,34,11153,13,3723,7417,628660
True,True,1.0,0.02,20,35,11314,13,3780,7521,647150
True,True,1.0,0.02,20,36,11477,13,3836,7628,665640
True,True,1.0,0.02,20,37,11643,14,3901,7728,684130
True,True,1.0,0.02,20,38,11791,14,3941,7836,702620
True,True,1.0,0.02,20,39,11954,14,3997,7943,721110
True,True,1.0,0.02,20,40,12095,14,4040,8041,739600
True,True,1.0,0.02,20,41,12245,14,4091,8140,758090
True,True,1.0,0.02,20,42,12374,14,4129,8231,776580
True,True,1.0,0.02,20,43,12506,14,4171,8321,795070
True,True,1.0,0.02,20,44,12641,14,4215,8412,813560
True,True,1.0,0.02,20,45,12761,14,4253,8494,832050
True,True,1.0,0.02,20,46,12869,14,4289,8566,850540
True,True,1.0,0.02,20,47,12991,15,4319,8657,869030
True,True,1.0,0.02,20,48,13128,15,4361,8752,887520
True,True,1.0,0.02,20,49,13234,15,4400,8819,906010
True,True,1.0,0.02,20,50,13344,15,4437,8892,924500
True,True,1.0,0.02,20,51,13444,16,4467,8961,942990
True,True,1.0,0.02,20,52,13558,16,4509,9033,961480
True,True,1.0,0.02,20,53,13660,16,4541,9103,979970
True,True,1.0,0.02,20,54,13765,16,4580,9169,998460
True,True,1.0,0.02,20,55,13863,16,4610,9237,1016950
True,True,1.0,0.02,20,56,13952,16,4644,9292,1035440
True,True,1.0,0.02,20,57,14038,17,4671,9350,1053930
True,True,1.0,0.02,20,58,14123,17,4703,9403,1072420
True,True,1.0,0.02,20,59,14217,17,4730,9470,1090910
True,True,1.0,0.02,20,60,14314,17,4763,9534,1109400
True,False,0.1,0.0,20,1,943,1,317,625,18300
True,False,0.1,0.0,20,2,943,1,317,625,36600
True,False,0.1,0.0,20,3,943,1,317,625,54900
True,False,0.1,0.0,20,4,943,1,317,625,73200
True,False,0.1,0.0,20,5,1005,1,334,670,91500
True,False,0.1,0.0,20,6,1066,1,353,712,109800
True,False,0.1,0.0,20,7,1134,1,377,756,128100
True,False,0.1,0.0,20,8,1184,1,393,790,146400
True,False,0.1,0.0,20,9,1237,1,413,823,164700
True,False,0.1,0.0,20,10,1282,1,428,853,183000
