appointment_type,clinicians_meet_each_other,behavioural_infectivity_multiple_if_symptomatic,p_baseline_infected,p_external_infection_per_day,n_patients_per_household,iteration,n_patients,n_patients_infected,n_clinicians,n_clinicians_infected,n_family,n_family_infected,n_people,n_people_infected,n_contacts,n_clinician_patient_contacts
home_visit,True,1.0,0.01,0.0,2,168,6000,440,20,3,8236,783,14256,1226,1903020,6000
home_visit,True,1.0,0.01,0.0,3,168,6000,915,20,2,8208,1510,14228,2427,2903818,6000
home_visit,True,1.0,0.01,0.0,4,168,6000,1560,20,3,8169,2675,14189,4239,3912563,6000
home_visit,True,1.0,0.01,0.0,5,168,6000,2703,20,3,8305,4386,14325,7092,5029839,6000
home_visit,True,1.0,0.01,0.0,6,168,6000,4042,20,3,8230,6381,14250,10426,6016941,6000
home_visit,True,1.0,0.01,0.0,7,168,6000,6405,20,1,8249,9603,14269,16009,7022099,6000
home_visit,True,1.0,0.01,0.0,8,168,6000,6697,20,4,8126,10075,14146,16776,7933142,6000
home_visit,True,1.0,0.01,0.0,9,168,6000,9128,20,7,8242,14200,14262,23336,9076462,6000
home_visit,True,1.0,0.01,0.0,10,168,6000,13479,20,8,8152,20212,14172,33700,10000978,6000
home_visit,False,1.0,0.01,0.0,1,168,6000,102,20,1,8049,264,14069,367,824889,6000
home_visit,False,1.0,0.01,0.0,2,168,6000,424,20,1,8169,708,14189,1133,1861218,6000
home_visit,False,1.0,0.01,0.0,3,168,6000,744,20,1,8216,1299,14236,2044,2911428,6000
home_visit,False,1.0,0.01,0.0,4,168,6000,1906,20,1,8235,3349,14255,5256,3934980,6000
home_visit,False,1.0,0.01,0.0,5,168,6000,2785,20,0,8152,4802,14172,7587,4891940,6000
home_visit,False,1.0,0.01,0.0,6,168,6000,4033,20,2,8289,6085,14309,10120,6038994,6000
home_visit,False,1.0,0.01,0.0,7,168,6000,5344,20,1,8104,8247,14124,13592,6878956,6000
home_visit,False,1.0,0.01,0.0,8,168,6000,6982,20,3,8208,10333,14228,17318,8013864,6000
home_visit,False,1.0,0.01,0.0,9,168,6000,7993,20,8,8347,11737,14367,19741,9211707,6000
home_visit,False,1.0,0.01,0.0,10,168,6000,10704,20,7,8410,15620,14430,26332,10347520,6000
home_visit,True,1.0,0.01,0.0,1,169,6000,134,20,0,8331,265,14351,399,880131,6000
home_visit,True,1.0,0.01,0.0,2,169,6000,400,20,0,8263,717,14283,1117,1896926,6000
home_visit,True,1.0,0.01,0.0,3,169,6000,818,20,0,8289,1438,14309,2256,2944407,6000
home_visit,True,1.0,0.01,0.0,4,169,6000,1801,20,0,8249,2941,14269,4742,3943076,6000
home_visit,True,1.0,0.01,0.0,5,169,6000,2874,20,1,8118,4537,14138,7412,4883790,6000
home_visit,True,1.0,0.01,0.0,6,169,6000,4333,20,8,8331,7117,14351,11460,6089443,6000
home_visit,True,1.0,0.01,0.0,7,169,6000,6436,20,3,8303,9870,14323,16309,7089174,6000
home_visit,True,1.0,0.01,0.0,8,169,6000,7229,20,9,8249,10491,14269,17729,8053911,6000
home_visit,True,1.0,0.01,0.0,9,169,6000,7989,20,9,8126,11835,14146,19833,8933244,6000
home_visit,True,1.0,0.01,0.0,10,169,6000,12008,20,9,8104,17734,14124,29754,9908223,6000
home_visit,False,1.0,0.01,0.0,1,169,6000,119,20,0,8175,265,14195,384,849615,6000
home_visit,False,1.0,0.01,0.0,2,169,6000,310,20,0,8127,623,14147,933,1845534,6000
home_visit,False,1.0,0.01,0.0,3,169,6000,795,20,0,8257,1403,14277,2198,2909091,6000
home_visit,False,1.0,0.01,0.0,4,169,6000,1826,20,3,8289,3071,14309,4900,3973716,6000
home_visit,False,1.0,0.01,0.0,5,169,6000,2966,20,3,8169,4606,14189,7575,4920945,6000
home_visit,False,1.0,0.01,0.0,6,169,6000,4090,20,2,8249,6928,14269,11020,6011814,6000
home_visit,False,1.0,0.01,0.0,7,169,6000,5531,20,1,8212,8597,14232,14129,6986938,6000
home_visit,False,1.0,0.01,0.0,8,169,6000,7036,20,3,8267,10653,14287,17692,8070916,6000
home_visit,False,1.0,0.01,0.0,9,169,6000,9767,20,5,8104,14872,14124,24644,8903277,6000
home_visit,False,1.0,0.01,0.0,10,169,6000,11193,20,9,8249,16777,14269,27980,10105610,6000
home_visit,True,1.0,0.01,0.0,1,170,6000,115,20,2,8410,260,14430,377,889184,6000
home_visit,True,1.0,0.01,0.0,2,170,6000,317,20,1,8152,638,14172,956,1864531,6000
home_visit,True,1.0,0.01,0.0,3,170,6000,952,20,1,8169,1750,14189,2703,2890694,6000
home_visit,True,1.0,0.01,0.0,4,170,6000,1531,20,0,8081,2757,14101,4288,3855464,6000
home_visit,True,1.0,0.01,0.0,5,170,6000,2806,20,1,8331,4335,14351,7142,5051822,6000
home_visit,True,1.0,0.01,0.0,6,170,6000,4642,20,1,8303,7206,14323,11849,6045618,6000
home_visit,True,1.0,0.01,0.0,7,170,6000,5113,20,4,8236,7863,14256,12980,7043007,6000
home_visit,True,1.0,0.01,0.0,8,170,6000,6582,20,4,8152,10569,14172,17155,7960842,6000
home_visit,True,1.0,0.01,0.0,9,170,6000,9004,20,9,8242,13414,14262,22428,9075972,6000
home_visit,True,1.0,0.01,0.0,10,170,6000,9169,20,5,8061,13164,14081,22338,9860888,6000
home_visit,False,1.0,0.01,0.0,1,170,6000,137,20,0,8289,264,14309,401,861069,6000
home_visit,False,1.0,0.01,0.0,2,170,6000,363,20,0,8303,685,14323,1048,1890766,6000
home_visit,False,1.0,0.01,0.0,3,170,6000,952,20,1,8249,1651,14269,2604,2897487,6000
home_visit,False,1.0,0.01,0.0,4,170,6000,1838,20,2,8212,3347,14232,5187,3919948,6000
home_visit,False,1.0,0.01,0.0,5,170,6000,2851,20,2,8104,4361,14124,7214,4852520,6000
home_visit,False,1.0,0.01,0.0,6,170,6000,3539,20,2,8212,5331,14232,8872,5976192,6000
home_visit,False,1.0,0.01,0.0,7,170,6000,5228,20,1,8230,8408,14250,13637,7031158,6000
home_visit,False,1.0,0.01,0.0,8,170,6000,6683,20,2,8104,9901,14124,16586,7889192,6000
home_visit,False,1.0,0.01,0.0,9,170,6000,7527,20,8,8331,10848,14351,18383,9198060,6000
home_visit,False,1.0,0.01,0.0,10,170,6000,8383,20,3,8236,11880,14256,20268,10132240,6000
home_visit,True,1.0,0.01,0.0,1,171,6000,125,20,0,8303,298,14323,423,875843,6000
home_visit,True,1.0,0.01,0.0,2,171,6000,377,20,0,8263,729,14283,1106,1896926,6000
home_visit,True,1.0,0.01,0.0,3,171,6000,986,20,4,8236,1737,14256,2727,2925851,6000
home_visit,True,1.0,0.01,0.0,4,171,6000,1809,20,2,8401,3018,14421,4829,4046140,6000
home_visit,True,1.0,0.01,0.0,5,171,6000,2811,20,1,8212,4273,14232,7085,4948087,6000
home_visit,True,1.0,0.01,0.0,6,171,6000,3923,20,7,8118,6062,14138,9992,5913471,6000
home_visit,True,1.0,0.01,0.0,7,171,6000,5017,20,2,8235,7367,14255,12386,7024087,6000
home_visit,True,1.0,0.01,0.0,8,171,6000,7795,20,4,8230,11890,14250,19690,8068781,6000
home_visit,True,1.0,0.01,0.0,9,171,6000,8492,20,7,8303,12949,14323,21450,9161286,6000
home_visit,True,1.0,0.01,0.0,10,171,6000,10372,20,5,8243,14886,14263,25265,10159524,6000
home_visit,False,1.0,0.01,0.0,1,171,6000,121,20,0,8236,237,14256,358,861376,6000
home_visit,False,1.0,0.01,0.0,2,171,6000,413,20,1,8289,871,14309,1285,1899018,6000
home_visit,False,1.0,0.01,0.0,3,171,6000,819,20,0,8230,1522,14250,2341,2917230,6000
home_visit,False,1.0,0.01,0.0,4,171,6000,1728,20,5,8175,2896,14195,4629,3902940,6000
home_visit,False,1.0,0.01,0.0,5,171,6000,2528,20,2,8230,4240,14250,6770,4979030,6000
home_visit,False,1.0,0.01,0.0,6,171,6000,4081,20,3,8249,6257,14269,10341,5982534,6000
home_visit,False,1.0,0.01,0.0,7,171,6000,5685,20,0,8347,8971,14367,14656,7130137,6000
home_visit,False,1.0,0.01,0.0,8,171,6000,6978,20,3,8235,10650,14255,17631,8044620,6000
home_visit,False,1.0,0.01,0.0,9,171,6000,8621,20,7,8257,12778,14277,21408,9081651,6000
home_visit,False,1.0,0.01,0.0,10,171,6000,11828,20,4,8235,17684,14255,29516,10091010,6000
home_visit,True,1.0,0.01,0.0,1,172,6000,147,20,2,8235,305,14255,454,859622,6000
home_visit,True,1.0,0.01,0.0,2,172,6000,427,20,0,8212,879,14232,1306,1886024,6000
home_visit,True,1.0,0.01,0.0,3,172,6000,925,20,0,8347,1737,14367,2662,2965821,6000
home_visit,True,1.0,0.01,0.0,4,172,6000,1787,20,2,8104,3012,14124,4801,3868803,6000
home_visit,True,1.0,0.01,0.0,5,172,6000,2971,20,0,8394,5020,14414,7991,5088210,6000
home_visit,True,1.0,0.01,0.0,6,172,6000,4150,20,0,8236,6174,14256,10324,6010716,6000
home_visit,True,1.0,0.01,0.0,7,172,6000,5374,20,4,8127,8158,14147,13536,6916509,6000
home_visit,True,1.0,0.01,0.0,8,172,6000,7183,20,3,8127,10905,14147,18091,7924523,6000
home_visit,True,1.0,0.01,0.0,9,172,6000,10040,20,8,8303,14678,14323,24726,9161163,6000
home_visit,True,1.0,0.01,0.0,10,172,6000,12237,20,5,8347,17764,14367,30008,10261344,6000
home_visit,False,1.0,0.01,0.0,1,172,6000,131,20,0,8228,298,14248,429,850568,6000
home_visit,False,1.0,0.01,0.0,2,172,6000,385,20,1,8267,841,14287,1227,1888234,6000
home_visit,False,1.0,0.01,0.0,3,172,6000,988,20,1,8230,1459,14250,2448,2917230,6000
home_visit,False,1.0,0.01,0.0,4,172,6000,1663,20,0,8173,2732,14193,4395,3897172,6000
home_visit,False,1.0,0.01,0.0,5,172,6000,2762,20,1,8061,4294,14081,7057,4834305,6000
home_visit,False,1.0,0.01,0.0,6,172,6000,3966,20,4,8249,6080,14269,10050,6011814,6000
home_visit,False,1.0,0.01,0.0,7,172,6000,5971,20,5,8347,9629,14367,15605,7130137,6000
home_visit,False,1.0,0.01,0.0,8,172,6000,7039,20,1,8235,10602,14255,17642,8044620,6000
home_visit,False,1.0,0.01,0.0,9,172,6000,8640,20,1,8249,12678,14269,21319,9077268,6000
home_visit,False,1.0,0.01,0.0,10,172,6000,11766,20,2,8260,17293,14280,29061,10144480,6000
home_visit,True,1.0,0.01,0.0,1,173,6000,155,20,0,8401,267,14421,422,888541,6000
home_visit,True,1.0,0.01,0.0,2,173,6000,376,20,1,8212,735,14232,1112,1886024,6000
home_visit,True,1.0,0.01,0.0,3,173,6000,786,20,2,8243,1413,14263,2201,2920365,6000
home_visit,True,1.0,0.01,0.0,4,173,6000,1621,20,1,8081,2767,14101,4389,3855331,6000
home_visit,True,1.0,0.01,0.0,5,173,6000,2523,20,2,8127,3947,14147,6472,4882969,6000
home_visit,True,1.0,0.01,0.0,6,173,6000,3493,20,0,8236,5376,14256,8869,6010716,6000
home_visit,True,1.0,0.01,0.0,7,173,6000,5803,20,6,8127,8893,14147,14702,6916639,6000
home_visit,True,1.0,0.01,0.0,8,173,6000,7469,20,2,8394,11146,14414,18617,8234626,6000
home_visit,True,1.0,0.01,0.0,9,173,6000,8282,20,4,8347,12472,14367,20758,9222594,6000
home_visit,True,1.0,0.01,0.0,10,173,6000,12248,20,8,8242,18913,14262,31171,10123971,6000
home_visit,False,1.0,0.01,0.0,1,173,6000,162,20,0,8249,325,14269,487,853289,6000
home_visit,False,1.0,0.01,0.0,2,173,6000,298,20,0,8081,577,14101,875,1833022,6000
home_visit,False,1.0,0.01,0.0,3,173,6000,891,20,0,8081,1369,14101,2260,2843643,6000
home_visit,False,1.0,0.01,0.0,4,173,6000,1710,20,3,8230,2754,14250,4467,3942220,6000
home_visit,False,1.0,0.01,0.0,5,173,6000,2494,20,2,8242,4132,14262,6628,4972550,6000
home_visit,False,1.0,0.01,0.0,6,173,6000,3946,20,0,8110,6418,14130,10364,5884380,6000
home_visit,False,1.0,0.01,0.0,7,173,6000,5237,20,2,8249,8104,14269,13343,7031591,6000
home_visit,False,1.0,0.01,0.0,8,173,6000,6770,20,2,8242,10681,14262,17454,8068496,6000
home_visit,False,1.0,0.01,0.0,9,173,6000,8600,20,5,8235,12911,14255,21516,9070482,6000
home_visit,False,1.0,0.01,0.0,10,173,6000,10788,20,7,8228,16101,14248,26898,10091780,6000
home_visit,True,1.0,0.01,0.0,1,174,6000,124,20,2,8263,223,14283,349,872610,6000
home_visit,True,1.0,0.01,0.0,2,174,6000,405,20,0,8127,780,14147,1185,1856934,6000
home_visit,True,1.0,0.01,0.0,3,174,6000,912,20,0,8420,1825,14440,2737,2999160,6000
home_visit,True,1.0,0.01,0.0,4,174,6000,1823,20,1,8118,3246,14138,5070,3883272,6000
home_visit,True,1.0,0.01,0.0,5,174,6000,2899,20,1,8249,4798,14269,7698,4994892,6000
home_visit,True,1.0,0.01,0.0,6,174,6000,3832,20,6,8263,6052,14283,9890,6030270,6000
home_visit,True,1.0,0.01,0.0,7,174,6000,5106,20,4,8081,7699,14101,12809,6862337,6000
home_visit,True,1.0,0.01,0.0,8,174,6000,7227,20,2,8178,10532,14198,17762,7992491,6000
home_visit,True,1.0,0.01,0.0,9,174,6000,8646,20,6,8175,12936,14195,21589,9002502,6000
home_visit,True,1.0,0.01,0.0,10,174,6000,13083,20,6,8263,19877,14283,32968,10156655,6000
home_visit,False,1.0,0.01,0.0,1,174,6000,126,20,0,8347,256,14367,382,870727,6000
home_visit,False,1.0,0.01,0.0,2,174,6000,342,20,1,8081,739,14101,1082,1833022,6000
home_visit,False,1.0,0.01,0.0,3,174,6000,964,20,1,8127,1793,14147,2758,2853381,6000
home_visit,False,1.0,0.01,0.0,4,174,6000,2100,20,2,8118,3414,14138,5516,3871872,6000
home_visit,False,1.0,0.01,0.0,5,174,6000,2696,20,2,8173,4304,14193,7002,4924685,6000
home_visit,False,1.0,0.01,0.0,6,174,6000,4257,20,3,8242,6834,14262,11094,6007092,6000
home_visit,False,1.0,0.01,0.0,7,174,6000,5836,20,2,8242,9239,14262,15077,7019968,6000
home_visit,False,1.0,0.01,0.0,8,174,6000,7478,20,0,8249,12166,14269,19644,8077792,6000
home_visit,False,1.0,0.01,0.0,9,174,6000,8478,20,4,8232,12327,14252,20809,9058452,6000
home_visit,False,1.0,0.01,0.0,10,174,6000,10982,20,2,8175,15953,14195,26938,10028850,6000
home_visit,True,1.0,0.01,0.0,1,175,6000,159,20,0,8260,299,14280,458,875080,6000
home_visit,True,1.0,0.01,0.0,2,175,6000,429,20,0,8257,908,14277,1337,1892954,6000
home_visit,True,1.0,0.01,0.0,3,175,6000,971,20,0,8110,1726,14130,2697,2867130,6000
home_visit,True,1.0,0.01,0.0,4,175,6000,1588,20,1,8263,3056,14283,4645,3969819,6000
home_visit,True,1.0,0.01,0.0,5,175,6000,2695,20,6,8267,4178,14287,6879,4982768,6000
home_visit,True,1.0,0.01,0.0,6,175,6000,4102,20,8,8118,6113,14138,10224,5913736,6000
home_visit,True,1.0,0.01,0.0,7,175,6000,5320,20,2,8263,8704,14283,14026,7067929,6000
home_visit,True,1.0,0.01,0.0,8,175,6000,7340,20,4,8420,11306,14440,18651,8260032,6000
home_visit,True,1.0,0.01,0.0,9,175,6000,9037,20,15,8118,14016,14138,23070,8941935,6000
home_visit,True,1.0,0.01,0.0,10,175,6000,11155,20,7,8081,15802,14101,26964,9883157,6000
home_visit,False,1.0,0.01,0.0,1,175,6000,106,20,0,8061,231,14081,337,823401,6000
home_visit,False,1.0,0.01,0.0,2,175,6000,363,20,1,8131,727,14151,1091,1858202,6000
home_visit,False,1.0,0.01,0.0,3,175,6000,796,20,1,8175,1477,14195,2274,2878785,6000
home_visit,False,1.0,0.01,0.0,4,175,6000,1596,20,1,8401,2904,14421,4503,4035004,6000
home_visit,False,1.0,0.01,0.0,5,175,6000,2926,20,3,8237,4764,14257,7693,4971805,6000
home_visit,False,1.0,0.01,0.0,6,175,6000,4406,20,2,8257,7187,14277,11595,6003402,6000
home_visit,False,1.0,0.01,0.0,7,175,6000,5621,20,5,8118,8559,14138,14185,6905220,6000
home_visit,False,1.0,0.01,0.0,8,175,6000,7073,20,3,8257,11233,14277,18309,8069276,6000
home_visit,False,1.0,0.01,0.0,9,175,6000,9101,20,8,8243,13976,14263,23085,9079299,6000
home_visit,False,1.0,0.01,0.0,10,175,6000,11840,20,9,8178,17684,14198,29535,10027500,6000
home_visit,True,1.0,0.01,0.0,1,176,6000,91,20,0,8150,217,14170,308,851870,6000
home_visit,True,1.0,0.01,0.0,2,176,6000,329,20,1,8175,587,14195,917,1882217,6000
home_visit,True,1.0,0.01,0.0,3,176,6000,684,20,0,8048,1111,14068,1795,2841564,6000
home_visit,True,1.0,0.01,0.0,4,176,6000,1613,20,1,8267,2712,14287,4326,3955615,6000
home_visit,True,1.0,0.01,0.0,5,176,6000,2608,20,1,8242,4336,14262,6945,4983817,6000
home_visit,True,1.0,0.01,0.0,6,176,6000,3894,20,3,8257,6588,14277,10485,6014404,6000
home_visit,True,1.0,0.01,0.0,7,176,6000,6106,20,3,8175,8921,14195,15030,6959944,6000
home_visit,True,1.0,0.01,0.0,8,176,6000,6877,20,3,8277,10002,14297,16882,8086139,6000
home_visit,True,1.0,0.01,0.0,9,176,6000,8313,20,5,8061,12042,14081,20360,8842673,6000
home_visit,True,1.0,0.01,0.0,10,176,6000,9565,20,2,8267,13977,14287,23544,10144777,6000
home_visit,False,1.0,0.01,0.0,1,176,6000,115,20,0,8263,236,14283,351,861343,6000
home_visit,False,1.0,0.01,0.0,2,176,6000,365,20,0,8394,876,14414,1241,1926588,6000
home_visit,False,1.0,0.01,0.0,3,176,6000,835,20,1,8267,1774,14287,2610,2921661,6000
home_visit,False,1.0,0.01,0.0,4,176,6000,1938,20,4,8118,3410,14138,5352,3871872,6000
home_visit,False,1.0,0.01,0.0,5,176,6000,2659,20,1,8232,4470,14252,7130,4955220,6000
home_visit,False,1.0,0.01,0.0,6,176,6000,4318,20,1,8228,6868,14248,11187,5972568,6000
home_visit,False,1.0,0.01,0.0,7,176,6000,5197,20,5,8257,8314,14277,13516,7036387,6000
home_visit,False,1.0,0.01,0.0,8,176,6000,6319,20,8,8061,9243,14081,15572,7836768,6000
home_visit,False,1.0,0.01,0.0,9,176,6000,8568,20,3,8207,12259,14227,20831,9023487,6000
home_visit,False,1.0,0.01,0.0,10,176,6000,12252,20,6,8175,17792,14195,30050,10028850,6000
home_visit,True,1.0,0.01,0.0,1,177,6000,140,20,0,8131,272,14151,412,854311,6000
home_visit,True,1.0,0.01,0.0,2,177,6000,434,20,1,8401,821,14421,1256,1940809,6000
home_visit,True,1.0,0.01,0.0,3,177,6000,1004,20,2,8237,1837,14257,2843,2918305,6000
home_visit,True,1.0,0.01,0.0,4,177,6000,1601,20,1,8173,2721,14193,4323,3908439,6000
home_visit,True,1.0,0.01,0.0,5,177,6000,2858,20,3,8061,4629,14081,7490,4845308,6000
home_visit,True,1.0,0.01,0.0,6,177,6000,4348,20,2,8243,7236,14263,11587,6031379,6000
home_visit,True,1.0,0.01,0.0,7,177,6000,5721,20,5,8267,8911,14287,14640,7039664,6000
home_visit,True,1.0,0.01,0.0,8,177,6000,6793,20,2,8150,10245,14170,17040,7962739,6000
home_visit,True,1.0,0.01,0.0,9,177,6000,9171,20,3,8401,14099,14421,23273,9283747,6000
home_visit,True,1.0,0.01,0.0,10,177,6000,12380,20,6,8260,18589,14280,30976,10155486,6000
home_visit,False,1.0,0.01,0.0,1,177,6000,122,20,1,8401,267,14421,390,877141,6000
home_visit,False,1.0,0.01,0.0,2,177,6000,314,20,0,8285,557,14305,871,1883950,6000
home_visit,False,1.0,0.01,0.0,3,177,6000,785,20,2,8243,1256,14263,2043,2909229,6000
home_visit,False,1.0,0.01,0.0,4,177,6000,1717,20,1,8394,3057,14414,4775,4024116,6000
home_visit,False,1.0,0.01,0.0,5,177,6000,2909,20,8,8147,4297,14167,7214,4890415,6000
home_visit,False,1.0,0.01,0.0,6,177,6000,3801,20,1,8257,6175,14277,9977,6003402,6000
home_visit,False,1.0,0.01,0.0,7,177,6000,5897,20,3,8394,9354,14414,15254,7164072,6000
home_visit,False,1.0,0.01,0.0,8,177,6000,7225,20,10,8061,10506,14081,17741,7836768,6000
home_visit,False,1.0,0.01,0.0,9,177,6000,8198,20,4,8228,12501,14248,20703,9051747,6000
home_visit,False,1.0,0.01,0.0,10,177,6000,11621,20,7,8048,17023,14068,28653,9841640,6000
home_visit,True,1.0,0.01,0.0,1,178,6000,129,20,0,8182,297,14202,426,852262,6000
home_visit,True,1.0,0.01,0.0,2,178,6000,361,20,0,8243,651,14263,1012,1898806,6000
home_visit,True,1.0,0.01,0.0,3,178,6000,814,20,0,8291,1445,14311,2259,2930793,6000
home_visit,True,1.0,0.01,0.0,4,178,6000,1677,20,0,8267,2805,14287,4482,3955748,6000
home_visit,True,1.0,0.01,0.0,5,178,6000,2670,20,1,8110,4261,14130,6933,4889557,6000
home_visit,True,1.0,0.01,0.0,6,178,6000,4531,20,3,8394,7612,14414,12147,6128762,6000
home_visit,True,1.0,0.01,0.0,7,178,6000,5535,20,5,8228,8390,14248,13930,7012238,6000
home_visit,True,1.0,0.01,0.0,8,178,6000,6140,20,8,8340,8898,14360,15046,8180421,6000
home_visit,True,1.0,0.01,0.0,9,178,6000,9604,20,4,8401,14388,14421,23997,9283747,6000
home_visit,True,1.0,0.01,0.0,10,178,6000,9943,20,10,8061,14519,14081,24473,9860378,6000
home_visit,False,1.0,0.01,0.0,1,178,6000,125,20,0,8420,282,14440,407,883160,6000
home_visit,False,1.0,0.01,0.0,2,178,6000,352,20,0,8173,755,14193,1107,1869626,6000
home_visit,False,1.0,0.01,0.0,3,178,6000,948,20,1,8178,1633,14198,2582,2893434,6000
home_visit,False,1.0,0.01,0.0,4,178,6000,1772,20,2,8228,2910,14248,4684,3926432,6000
home_visit,False,1.0,0.01,0.0,5,178,6000,2535,20,0,8277,3902,14297,6437,4998465,6000
home_visit,False,1.0,0.01,0.0,6,178,6000,4495,20,4,8260,7080,14280,11579,6023100,6000
home_visit,False,1.0,0.01,0.0,7,178,6000,5922,20,3,8173,9180,14193,15105,6944713,6000
home_visit,False,1.0,0.01,0.0,8,178,6000,7185,20,1,8232,10961,14252,18147,8020236,6000
home_visit,False,1.0,0.01,0.0,9,178,6000,8357,20,3,8105,12245,14125,20605,8914917,6000
home_visit,False,1.0,0.01,0.0,10,178,6000,13159,20,6,8173,19079,14193,32246,10010410,6000
home_visit,True,1.0,0.01,0.0,1,179,6000,133,20,0,8207,254,14227,387,857567,6000
home_visit,True,1.0,0.01,0.0,2,179,6000,391,20,1,8243,729,14263,1121,1898806,6000
home_visit,True,1.0,0.01,0.0,3,179,6000,786,20,4,8285,1428,14305,2218,2945147,6000
home_visit,True,1.0,0.01,0.0,4,179,6000,1465,20,5,8110,2342,14130,3812,3867661,6000
home_visit,True,1.0,0.01,0.0,5,179,6000,2933,20,2,8401,4702,14421,7637,5084032,6000
home_visit,True,1.0,0.01,0.0,6,179,6000,3661,20,1,8394,5979,14414,9641,6128891,6000
home_visit,True,1.0,0.01,0.0,7,179,6000,4846,20,1,8260,7644,14280,12491,7067535,6000
home_visit,True,1.0,0.01,0.0,8,179,6000,7031,20,5,8147,11044,14167,18082,7954463,6000
home_visit,True,1.0,0.01,0.0,9,179,6000,7810,20,8,8420,12412,14440,20231,9299212,6000
home_visit,True,1.0,0.01,0.0,10,179,6000,11317,20,6,8131,16192,14151,27515,9977188,6000
home_visit,False,1.0,0.01,0.0,1,179,6000,107,20,0,8243,206,14263,313,858803,6000
home_visit,False,1.0,0.01,0.0,2,179,6000,379,20,2,8252,769,14272,1150,1887424,6000
home_visit,False,1.0,0.01,0.0,3,179,6000,1010,20,0,8394,1853,14414,2863,2974902,6000
home_visit,False,1.0,0.01,0.0,4,179,6000,1749,20,2,8228,2841,14248,4593,3926432,6000
home_visit,False,1.0,0.01,0.0,5,179,6000,3017,20,1,8176,4827,14196,7845,4927940,6000
home_visit,False,1.0,0.01,0.0,6,179,6000,3589,20,0,8260,5681,14280,9270,6023100,6000
home_visit,False,1.0,0.01,0.0,7,179,6000,5207,20,0,8110,8218,14130,13425,6899518,6000
home_visit,False,1.0,0.01,0.0,8,179,6000,7098,20,4,8228,10832,14248,17934,8036464,6000
home_visit,False,1.0,0.01,0.0,9,179,6000,7973,20,4,8173,11421,14193,19400,8971887,6000
home_visit,False,1.0,0.01,0.0,10,179,6000,10198,20,9,8182,14504,14202,24711,10033000,6000
home_visit,True,1.0,0.01,0.0,1,180,6000,137,20,0,8321,264,14341,401,878081,6000
home_visit,True,1.0,0.01,0.0,2,180,6000,379,20,0,8178,811,14198,1190,1881696,6000
home_visit,True,1.0,0.01,0.0,3,180,6000,915,20,1,8123,1524,14143,2440,2877116,6000
home_visit,True,1.0,0.01,0.0,4,180,6000,1555,20,1,8110,2413,14130,3969,3867927,6000
home_visit,True,1.0,0.01,0.0,5,180,6000,2837,20,3,8237,4601,14257,7441,4982806,6000
home_visit,True,1.0,0.01,0.0,6,180,6000,3675,20,2,8232,5596,14252,9273,5978579,6000
home_visit,True,1.0,0.01,0.0,7,180,6000,5506,20,4,8420,8615,14440,14125,7200849,6000
home_visit,True,1.0,0.01,0.0,8,180,6000,8290,20,3,8293,12974,14313,21267,8121429,6000
home_visit,True,1.0,0.01,0.0,9,180,6000,8869,20,7,8173,12817,14193,21693,8982644,6000
home_visit,True,1.0,0.01,0.0,10,180,6000,10829,20,5,8420,16060,14440,26894,10365759,6000
home_visit,False,1.0,0.01,0.0,1,180,6000,115,20,0,8260,241,14280,356,863680,6000
home_visit,False,1.0,0.01,0.0,2,180,6000,356,20,1,8150,674,14170,1031,1853020,6000
home_visit,False,1.0,0.01,0.0,3,180,6000,851,20,0,8131,1622,14151,2473,2872833,6000
home_visit,False,1.0,0.01,0.0,4,180,6000,1491,20,1,8110,2330,14130,3822,3856660,6000
home_visit,False,1.0,0.01,0.0,5,180,6000,2670,20,0,8291,4359,14311,7029,4983175,6000
home_visit,False,1.0,0.01,0.0,6,180,6000,3853,20,0,8048,5849,14068,9702,5842248,6000
